date,open_positions,capital_deployed
2017-06-29,5,5239.89264827375
2017-06-30,5,5239.89264827375
2017-07-03,6,6281.315709928287
2017-07-05,6,6297.934851585631
2017-07-06,5,5230.049380748953
2017-07-07,5,5230.049380748953
2017-07-10,5,5230.049380748953
2017-07-11,5,5230.049380748953
2017-07-12,5,5208.8706924260805
2017-07-13,5,5208.8706924260805
2017-07-14,5,5208.8706924260805
2017-07-17,6,6267.96491665762
2017-07-18,6,6303.724402986018
2017-07-19,5,5268.672067524934
2017-07-20,8,8455.946231962711
2017-07-21,7,7405.762321615315
2017-07-24,7,7404.197126412432
2017-07-25,6,6339.816129125421
2017-07-26,6,6358.390557595086
2017-07-27,6,6356.894761537895
2017-07-28,7,7445.594639480846
2017-07-31,5,5325.729376493097
2017-08-01,5,5325.729376493097
2017-08-02,5,5325.729376493097
2017-08-03,5,5325.729376493097
2017-08-04,7,7400.357282293041
2017-08-07,5,5271.756838097062
2017-08-08,5,5272.816331329745
2017-08-09,6,6323.143891062765
2017-08-10,4,4224.9021196247295
2017-08-11,3,3174.9240425123226
2017-08-14,3,3174.9240425123226
2017-08-15,4,4226.4336081465335
2017-08-16,6,6325.54962041864
2017-08-17,5,5274.8615326941635
2017-08-18,5,5274.8615326941635
2017-08-21,5,5274.8615326941635
2017-08-22,5,5274.8615326941635
2017-08-23,5,5274.8615326941635
2017-08-24,4,4225.30352655811
2017-08-25,4,4225.30352655811
2017-08-28,4,4185.111458625068
2017-08-29,4,4185.111458625068
2017-08-30,4,4185.111458625068
2017-08-31,4,4185.111458625068
2017-09-01,5,5226.259999288699
2017-09-05,6,6267.57968406701
2017-09-06,6,6275.458515292739
2017-09-07,7,7329.433539742453
2017-09-08,7,7334.6701327777955
2017-09-11,6,6291.888670641618
2017-09-12,8,8429.885102697961
2017-09-13,8,8479.537927745649
2017-09-14,5,5316.262081337312
2017-09-15,5,5316.262081337312
2017-09-18,6,6366.794217880952
2017-09-19,5,5304.734872060273
2017-09-20,6,6345.742098919361
2017-09-21,6,6330.124046207721
2017-09-22,5,5289.116819348635
2017-09-25,5,5289.116819348635
2017-09-26,6,6330.3688259146065
2017-09-27,5,5281.939082060927
2017-09-28,6,6334.1716576109975
2017-09-29,6,6303.001470326325
2017-10-02,5,5222.742624680777
2017-10-03,5,5222.742624680777
2017-10-04,7,7321.961226042797
2017-10-05,6,6289.351838416062
2017-10-06,5,5239.742537735052
2017-10-09,5,5239.742537735052
2017-10-10,6,6279.5605688621035
2017-10-11,5,5217.501223041425
2017-10-12,6,6253.094210059782
2017-10-13,5,5213.2761789327305
2017-10-16,6,6238.503429517625
2017-10-17,5,5176.009502203053
2017-10-18,5,5177.419458365546
2017-10-19,4,4154.711097980751
2017-10-20,3,3121.8334887001056
2017-10-23,5,5205.636870220522
2017-10-24,6,6243.074805460215
2017-10-25,4,4169.447746615013
2017-10-26,5,5194.088797224762
2017-10-27,5,5190.378543546407
2017-10-30,5,5197.22233272819
2017-10-31,5,5193.844733661741
2017-11-01,5,5193.844733661741
2017-11-02,5,5193.844733661741
2017-11-03,5,5194.531595067519
2017-11-06,5,5194.531595067519
2017-11-07,5,5194.531595067519
2017-11-08,5,5194.531595067519
2017-11-09,5,5194.531595067519
2017-11-10,5,5194.531595067519
2017-11-13,5,5186.158893210875
2017-11-14,5,5186.158893210875
2017-11-15,5,5186.158893210875
2017-11-16,4,4160.471258894275
2017-11-17,5,5188.025901832656
2017-11-20,5,5188.025901832656
2017-11-21,5,5202.655568909773
2017-11-22,6,6248.338413801928
2017-11-24,5,5203.3797873834965
2017-11-27,5,5203.3797873834965
2017-11-28,5,5203.3797873834965
2017-11-29,6,6260.1877032787315
2017-11-30,9,9529.929882952049
2017-12-01,7,7535.587838562615
2017-12-04,5,5381.461583957052
2017-12-05,7,7567.632109080967
2017-12-06,5,5418.382794019573
2017-12-07,5,5418.382794019573
2017-12-08,5,5418.382794019573
2017-12-11,6,6484.370532003393
2017-12-12,5,5399.125855906472
2017-12-13,5,5399.125855906472
2017-12-14,5,5399.125855906472
2017-12-15,5,5399.125855906472
2017-12-18,6,6481.670497146275
2017-12-19,8,8677.371562497894
2017-12-20,5,5443.594507177349
2017-12-21,3,3282.5522559795786
2017-12-22,4,4392.6783793521345
2017-12-26,3,3289.0193799523245
2017-12-27,3,3289.0193799523245
2017-12-28,3,3289.0193799523245
2017-12-29,3,3289.0193799523245
2018-01-02,2,2178.8932565797686
2018-01-03,3,3293.55150384749
2018-01-04,4,4415.6111738831805
2018-01-05,4,4467.332677522014
2018-01-08,5,5573.026255760424
2018-01-09,5,5573.026255760424
2018-01-10,5,5572.784111003315
2018-01-11,4,4457.476730894014
2018-01-12,5,5560.423613314093
2018-01-16,6,6667.442172109528
2018-01-17,5,5552.134792000228
2018-01-18,5,5574.345249466853
2018-01-19,5,5574.345249466853
2018-01-22,5,5574.345249466853
2018-01-23,6,6697.005371539077
2018-01-24,7,7833.782775400981
2018-01-25,5,5605.671219847456
2018-01-26,7,7836.320509488733
2018-01-29,5,5598.172890111972
2018-01-30,5,5598.172890111972
2018-01-31,5,5598.172890111972
2018-02-01,5,5580.957426237077
2018-02-02,4,4454.5247496355905
2018-02-05,4,4454.5247496355905
2018-02-06,4,4454.5247496355905
2018-02-07,1,1038.4008043081012
2018-02-08,2,2072.1781642497926
2018-02-09,2,2072.1781642497926
2018-02-12,2,2072.1781642497926
2018-02-13,3,3102.9136954954147
2018-02-14,5,5166.330408337745
2018-02-15,7,7258.381287205356
2018-02-16,6,6229.565302849113
2018-02-20,6,6227.643402252941
2018-02-21,5,5193.042673766852
2018-02-22,5,5193.042673766852
2018-02-23,5,5193.042673766852
2018-02-26,5,5195.434419675122
2018-02-27,7,7272.666470609603
2018-02-28,5,5198.09656045154
2018-03-01,5,5198.09656045154
2018-03-02,5,5198.09656045154
2018-03-05,6,6202.867379761506
2018-03-06,7,7211.284466883664
2018-03-07,5,5165.584844202621
2018-03-08,6,6197.145031681192
2018-03-09,6,6196.43349421397
2018-03-12,8,8344.554416088586
2018-03-13,6,6295.069411130879
2018-03-14,5,5235.175708013149
2018-03-15,5,5235.175708013149
2018-03-16,5,5235.175708013149
2018-03-19,6,6289.532364209205
2018-03-20,5,5229.638661091477
2018-03-21,5,5229.638661091477
2018-03-22,5,5229.638661091477
2018-03-23,5,5229.638661091477
2018-03-26,3,3136.2751021205163
2018-03-27,3,3093.9093159580507
2018-03-28,4,4077.215964242713
2018-03-29,6,6101.569318469786
2018-04-02,7,7128.931372576555
2018-04-03,5,5104.578018349483
2018-04-04,5,5104.578018349483
2018-04-05,5,5104.578018349483
2018-04-06,6,6123.037108608804
2018-04-09,5,5099.520552314106
2018-04-10,5,5099.520552314106
2018-04-11,6,6118.165236745034
2018-04-12,5,5099.7061464857115
2018-04-13,5,5099.470395726002
2018-04-16,6,6119.363365297323
2018-04-17,6,6134.179109519426
2018-04-18,6,6150.027739399387
2018-04-19,6,6152.704745993159
2018-04-20,5,5116.963146541875
2018-04-23,5,5091.726105890038
2018-04-24,4,4070.548257523531
2018-04-25,4,4070.548257523531
2018-04-26,4,4070.548257523531
2018-04-27,5,5069.614665071726
2018-04-30,6,6065.452257232205
2018-05-01,5,5044.274408865698
2018-05-02,6,6030.980475531653
2018-05-03,6,5981.461998730799
2018-05-04,5,4982.395591182602
2018-05-07,6,5996.0312262146235
2018-05-08,7,7012.408857715701
2018-05-09,5,5024.999399530016
2018-05-10,5,5033.918689308859
2018-05-11,8,8090.670350965769
2018-05-14,6,6083.02046378356
2018-05-15,7,7117.695769445666
2018-05-16,5,5080.314371830458
2018-05-17,6,6094.70080680187
2018-05-18,5,5073.18217526017
2018-05-21,5,5073.18217526017
2018-05-22,6,6038.316807458022
2018-05-23,5,5019.399586905719
2018-05-24,5,5019.399586905719
2018-05-25,5,5019.399586905719
2018-05-29,6,6020.924085043592
2018-05-30,5,4999.405453501891
2018-05-31,6,6007.512284471607
2018-06-01,5,5015.486358096529
2018-06-04,5,5016.428872173278
2018-06-05,6,6018.100606397257
2018-06-06,6,6018.1356217282455
2018-06-07,6,6009.094064760595
2018-06-08,5,5006.592037214984
2018-06-11,6,6003.168684271773
2018-06-12,5,5011.142757896695
2018-06-13,6,6017.433307820145
2018-06-14,5,5019.15670131556
2018-06-15,6,6035.924100292499
2018-06-18,7,7068.613249623943
2018-06-19,5,5045.555300723554
2018-06-20,5,5045.555300723554
2018-06-21,5,5045.555300723554
2018-06-22,6,6052.6564237970215
2018-06-25,6,6070.559592529089
2018-06-26,6,6057.082893454559
2018-06-27,5,5018.487569637797
2018-06-28,5,5018.487569637797
2018-06-29,5,5018.487569637797
2018-07-02,5,5018.487569637797
2018-07-03,5,5018.487569637797
2018-07-05,5,5018.487569637797
2018-07-06,6,6024.423495455555
2018-07-09,6,6047.573884649706
2018-07-10,6,6050.088698047979
2018-07-11,5,5044.152772230221
2018-07-12,5,5044.152772230221
2018-07-13,5,5044.152772230221
2018-07-16,5,5044.152772230221
2018-07-17,5,5044.152772230221
2018-07-18,5,5044.152772230221
2018-07-19,6,6046.378787994548
2018-07-20,5,5029.60397480146
2018-07-23,5,5029.60397480146
2018-07-24,6,6019.715919703617
2018-07-25,4,4021.038936368791
2018-07-26,6,6010.961127892025
2018-07-27,7,7037.209943408311
2018-07-30,5,5047.287751885077
2018-07-31,5,5047.287751885077
2018-08-01,5,5032.281607268333
2018-08-02,4,4012.192018343608
2018-08-03,4,4012.192018343608
2018-08-06,6,6034.768506098586
2018-08-07,5,5038.317538528088
2018-08-08,6,6041.0956696542435
2018-08-09,5,5032.915289445022
2018-08-10,6,6046.401652242345
2018-08-13,5,5038.221272033124
2018-08-14,5,5038.221272033124
2018-08-15,5,5038.221272033124
2018-08-16,5,5035.104442334764
2018-08-17,5,5035.104442334764
2018-08-20,7,7081.53048475788
2018-08-21,5,5059.872707781427
2018-08-22,6,6085.149386871965
2018-08-23,6,6067.285318821308
2018-08-24,5,5044.0722976097495
2018-08-27,5,5040.343256727152
2018-08-28,6,6049.181428255105
2018-08-29,6,6055.117381823336
2018-08-30,5,5046.279210295383
2018-08-31,5,5046.279210295383
2018-09-04,5,5046.279210295383
2018-09-05,5,5046.279210295383
2018-09-06,5,5046.279210295383
2018-09-07,5,5026.079526946337
2018-09-10,4,4023.301395820182
2018-09-11,6,6005.461805053322
2018-09-12,5,5014.373244524878
2018-09-13,5,5014.373244524878
2018-09-14,6,6019.560995983798
2018-09-17,6,6058.874623708444
2018-09-18,6,6052.67143931973
2018-09-19,6,6059.572339722592
2018-09-20,6,6097.977765295155
2018-09-21,7,7154.267937556975
2018-09-24,6,6173.808949231758
2018-09-25,5,5136.127115749934
2018-09-26,4,4114.339153999132
2018-09-27,5,5130.119104273333
2018-09-28,6,6134.03251259431
2018-10-01,5,5127.660703941584
2018-10-02,4,4097.828556154968
2018-10-03,4,4097.828556154968
2018-10-04,4,4097.828556154968
2018-10-05,4,4097.828556154968
2018-10-08,5,5056.426659165804
2018-10-09,5,5056.426659165804
2018-10-10,6,6017.024556403316
2018-10-11,4,4017.973089314511
2018-10-12,4,4017.973089314511
2018-10-15,2,1964.5113055584884
2018-10-16,3,2913.934630907392
2018-10-17,5,4809.042152774856
2018-10-18,5,4809.042152774856
2018-10-19,5,4809.042152774856
2018-10-22,5,4809.042152774856
2018-10-23,5,4809.042152774856
2018-10-24,5,4809.042152774856
2018-10-25,7,6650.229422316353
2018-10-26,5,4740.208199729937
2018-10-29,5,4736.614459500634
2018-10-30,6,5661.7667973327125
2018-10-31,7,6619.309075157439
2018-11-01,6,5719.953111282144
2018-11-02,5,4782.682025099059
2018-11-05,6,5742.996013044856
2018-11-06,6,5712.124598818303
2018-11-07,5,4751.810610872506
2018-11-08,5,4751.810610872506
2018-11-09,8,7737.048477759799
2018-11-12,5,4904.669869709251
2018-11-13,5,4904.669869709251
2018-11-14,5,4904.669869709251
2018-11-15,5,4904.669869709251
2018-11-16,5,4904.669869709251
2018-11-19,5,4904.669869709251
2018-11-20,5,4904.669869709251
2018-11-21,4,3860.0571063223065
2018-11-23,4,3860.0571063223065
2018-11-26,4,3860.0571063223065
2018-11-27,5,4851.005618534468
2018-11-28,5,4829.071750005637
2018-11-29,8,7771.530287761775
2018-11-30,5,4888.645952284162
2018-12-03,6,5890.066244251202
2018-12-04,7,6939.718922506344
2018-12-06,5,4957.479117953924
2018-12-07,5,4957.479117953924
2018-12-10,5,4957.479117953924
2018-12-11,4,3976.6596053685457
2018-12-12,4,3976.6596053685457
2018-12-13,5,4945.225932396478
2018-12-14,5,4945.225932396478
2018-12-17,5,4945.225932396478
2018-12-18,5,4945.225932396478
2018-12-19,4,3929.989836976217
2018-12-20,4,3929.989836976217
2018-12-21,4,3929.989836976217
2018-12-24,4,3929.989836976217
2018-12-26,1,968.5663270279322
2018-12-27,2,1862.6731264882817
2018-12-28,3,2760.69220726786
2018-12-31,4,3659.156576283627
2019-01-02,4,3659.156576283627
2019-01-03,4,3659.156576283627
2019-01-04,4,3659.156576283627
2019-01-07,4,3659.156576283627
2019-01-08,7,6449.605752669413
2019-01-09,8,7451.113857879658
2019-01-10,8,7464.76785624234
2019-01-11,7,6515.239354955684
2019-01-14,6,5585.898149673687
2019-01-15,5,4645.019478907595
2019-01-16,5,4645.019478907595
2019-01-17,5,4645.019478907595
2019-01-18,7,6551.071075792355
2019-01-22,9,8516.352618637706
2019-01-23,5,4775.562330110421
2019-01-24,5,4775.562330110421
2019-01-25,5,4775.562330110421
2019-01-28,6,5734.94932236728
2019-01-29,5,4774.734004402047
2019-01-30,5,4774.734004402047
2019-01-31,7,6703.150568008106
2019-02-01,8,7684.666269601692
2019-02-04,6,5774.089624521475
2019-02-05,7,6789.110703834794
2019-02-06,7,6898.447505523275
2019-02-07,5,4953.076823190849
2019-02-08,5,4953.076823190849
2019-02-11,4,3970.3466981220854
2019-02-12,4,3970.3466981220854
2019-02-13,5,4982.905270750633
2019-02-14,5,5004.970723738892
2019-02-15,5,5004.970723738892
2019-02-19,6,6028.457044592405
2019-02-20,5,5015.898471963858
2019-02-21,2,2016.3759047270705
2019-02-22,3,3094.2482405307364
2019-02-25,3,3188.751610899535
2019-02-26,2,2171.1488956121725
2019-02-27,2,2171.1488956121725
2019-02-28,3,3255.069932842169
2019-03-01,3,3255.069932842169
2019-03-04,3,3255.069932842169
2019-03-05,3,3255.069932842169
2019-03-06,3,3255.069932842169
2019-03-07,3,3255.069932842169
2019-03-08,3,3255.069932842169
2019-03-11,3,3255.069932842169
2019-03-12,3,3255.069932842169
2019-03-13,3,3255.069932842169
2019-03-14,6,6501.406993011301
2019-03-15,5,5414.014038768944
2019-03-18,5,5414.014038768944
2019-03-19,6,6506.433938950184
2019-03-20,6,6515.753788976725
2019-03-21,5,5433.641435587015
2019-03-22,8,8772.892443655657
2019-03-25,5,5527.9178005014755
2019-03-26,6,6617.733841046178
2019-03-27,5,5521.486948794585
2019-03-28,5,5521.486948794585
2019-03-29,6,6628.3385165621385
2019-04-01,6,6629.946341008779
2019-04-02,7,7770.946168845649
2019-04-03,5,5563.834774861554
2019-04-04,5,5563.834774861554
2019-04-05,5,5563.834774861554
2019-04-08,7,7866.195814565073
2019-04-09,6,6804.6890579269575
2019-04-10,5,5680.763360124746
2019-04-11,5,5680.763360124746
2019-04-12,5,5680.763360124746
2019-04-15,6,6818.549971553226
2019-04-16,5,5667.3694517014665
2019-04-17,6,6797.392247345046
2019-04-18,5,5645.157265636246
2019-04-22,4,4532.073596280032
2019-04-23,4,4532.073596280032
2019-04-24,4,4532.073596280032
2019-04-25,4,4505.520272864615
2019-04-26,4,4505.520272864615
2019-04-29,6,6719.062624697325
2019-04-30,5,5542.355817790823
2019-05-01,6,6666.084814350547
2019-05-02,5,5561.588305761711
2019-05-03,6,6672.95001341989
2019-05-06,6,6664.188432096579
2019-05-07,5,5542.860541598209
2019-05-08,4,4431.49883394003
2019-05-09,4,4431.49883394003
2019-05-10,6,6627.824322559931
2019-05-13,5,5523.502234527028
2019-05-14,5,5523.502234527028
2019-05-15,4,4425.339490217078
2019-05-16,4,4425.339490217078
2019-05-17,5,5509.1156565400115
2019-05-20,4,4410.952912230062
2019-05-21,3,3327.176745907127
2019-05-22,5,5532.344994987461
2019-05-23,4,4418.710600913044
2019-05-24,4,4418.710600913044
2019-05-28,4,4418.259384470441
2019-05-29,4,4418.259384470441
2019-05-30,4,4418.259384470441
2019-05-31,5,5505.390771297812
2019-06-03,5,5505.390771297812
2019-06-04,5,5505.390771297812
2019-06-05,5,5505.390771297812
2019-06-06,6,6614.123525643518
2019-06-07,6,6623.629202833718
2019-06-10,7,7790.620630395826
2019-06-11,6,6712.954861344762
2019-06-12,6,6753.168456709394
2019-06-13,6,6761.076280114328
2019-06-14,5,5623.214189160421
2019-06-17,5,5623.214189160421
2019-06-18,5,5623.214189160421
2019-06-19,8,9110.857938435343
2019-06-20,6,6933.945426045895
2019-06-21,6,6935.4294677717335
2019-06-24,6,6931.066419244151
2019-06-25,5,5767.034461093337
2019-06-26,5,5767.034461093337
2019-06-27,5,5767.034461093337
2019-06-28,5,5767.034461093337
2019-07-01,6,6939.040676873889
2019-07-02,7,8191.831989955752
2019-07-03,5,5866.736157105803
2019-07-05,7,8273.91397716543
2019-07-08,5,5975.265190504855
2019-07-09,5,5975.265190504855
2019-07-10,7,8402.65944359744
2019-07-11,5,5995.481623537811
2019-07-12,5,6011.256220537249
2019-07-15,6,7264.341598137158
2019-07-16,5,6107.249832128662
2019-07-17,5,6107.249832128662
2019-07-18,5,6107.249832128662
2019-07-19,4,4877.778108582933
2019-07-22,3,3645.681638655325
2019-07-23,4,4862.592456359146
2019-07-24,3,3648.8953298128536
2019-07-25,5,6091.844136738151
2019-07-26,5,6091.844136738151
2019-07-29,6,7304.475262334423
2019-07-30,5,6079.460170050121
2019-07-31,5,6079.460170050121
2019-08-01,6,7258.006754358758
2019-08-02,5,5997.24530760734
2019-08-05,5,5900.094910253292
2019-08-06,4,4683.184092549472
2019-08-07,4,4598.394552593954
2019-08-08,5,5742.472068199326
2019-08-09,8,9229.145202271397
2019-08-12,5,5805.445270709492
2019-08-13,5,5784.090107316274
2019-08-14,5,5784.090107316274
2019-08-15,4,4643.220892685468
2019-08-16,4,4589.103134506237
2019-08-19,4,4589.103134506237
2019-08-20,5,5728.773012152329
2019-08-21,5,5742.130690772947
2019-08-22,4,4602.460813126856
2019-08-23,4,4602.460813126856
2019-08-26,4,4602.460813126856
2019-08-27,4,4602.460813126856
2019-08-28,4,4602.460813126856
2019-08-29,4,4602.460813126856
2019-08-30,6,6894.265556680519
2019-09-03,5,5754.040004351734
2019-09-04,6,6883.532190491651
2019-09-05,6,6881.399219807593
2019-09-06,8,9226.712072044103
2019-09-09,7,8087.569038996348
2019-09-10,8,9254.688727229486
2019-09-11,7,8107.456650569539
2019-09-12,6,6966.59828255244
2019-09-13,5,5796.5425857731425
2019-09-16,5,5804.330387893146
2019-09-17,5,5804.330387893146
2019-09-18,6,6981.365129728746
2019-09-19,5,5843.5786249787225
2019-09-20,5,5843.5786249787225
2019-09-23,5,5843.5786249787225
2019-09-24,5,5843.5786249787225
2019-09-25,5,5843.5786249787225
2019-09-26,5,5843.5786249787225
2019-09-27,5,5843.5786249787225
2019-09-30,5,5843.5786249787225
2019-10-01,5,5843.5786249787225
2019-10-02,6,6982.381548204156
2019-10-03,4,4647.441247259708
2019-10-04,3,3470.4065054241073
2019-10-07,3,3470.4065054241073
2019-10-08,3,3465.642150030182
2019-10-09,3,3465.642150030182
2019-10-10,3,3413.205443561602
2019-10-11,5,5671.450456850022
2019-10-14,5,5634.163184472151
2019-10-15,6,6760.57739322383
2019-10-16,6,6803.8830614003655
2019-10-17,5,5674.760554756155
2019-10-18,5,5674.760554756155
2019-10-21,6,6799.279488152692
2019-10-22,7,7918.9144941793875
2019-10-23,7,7891.616160248266
2019-10-24,6,6738.748258025147
2019-10-25,6,6756.559651325717
2019-10-28,6,6773.149636501246
2019-10-29,6,6770.930914040536
2019-10-30,6,6774.367042749486
2019-10-31,5,5646.956967801081
2019-11-01,7,7931.684469201882
2019-11-04,7,7992.406210663935
2019-11-05,7,8037.992725406369
2019-11-06,6,6925.2534427966475
2019-11-07,5,5764.095012751077
2019-11-08,4,4602.936582705505
2019-11-11,5,5742.545916479884
2019-11-12,5,5742.545916479884
2019-11-13,5,5742.545916479884
2019-11-14,5,5752.144595436267
2019-11-15,7,8071.237338400627
2019-11-18,6,6934.311594764361
2019-11-19,5,5788.52571304878
2019-11-20,6,6965.635381014676
2019-11-21,5,5806.089009532496
2019-11-22,5,5806.089009532496
2019-11-25,5,5806.089009532496
2019-11-26,5,5806.089009532496
2019-11-27,7,8167.4356271760535
2019-11-29,5,5845.9821095688385
2019-12-02,5,5845.9821095688385
2019-12-03,5,5845.9821095688385
2019-12-04,5,5845.9821095688385
2019-12-05,6,7034.620443059814
2019-12-06,6,7039.184517846106
2019-12-09,5,5850.546184355131
2019-12-10,5,5850.546184355131
2019-12-11,5,5850.546184355131
2019-12-12,5,5850.546184355131
2019-12-13,7,8259.118806803539
2019-12-16,6,7140.769514264649
2019-12-17,6,7226.362304483961
2019-12-18,5,6022.075993259758
2019-12-19,7,8490.15154238309
2019-12-20,7,8562.2660559617
2019-12-23,8,9943.355953826454
2019-12-24,5,6247.145060885452
2019-12-26,5,6247.145060885452
2019-12-27,6,7502.923114571402
2019-12-30,5,6251.610053130174
2019-12-31,5,6251.610053130174
2020-01-02,5,6251.610053130174
2020-01-03,6,7500.58477733185
2020-01-06,5,6244.806723645899
2020-01-07,5,6244.806723645899
2020-01-08,5,6244.806723645899
2020-01-09,6,7496.698064293628
2020-01-10,6,7491.4599655751035
2020-01-13,6,7506.660437417376
2020-01-14,6,7510.146653531338
2020-01-15,5,6261.846453675808
2020-01-16,5,6261.846453675808
2020-01-17,7,8764.102287555532
2020-01-21,5,6256.0348504066715
2020-01-22,6,7499.565738806843
2020-01-23,3,3749.009705071592
2020-01-24,5,6238.725364930508
2020-01-27,4,4995.194476530336
2020-01-28,3,3750.336646600878
2020-01-29,4,4959.47495942434
2020-01-30,4,4959.47495942434
2020-01-31,4,4959.47495942434
2020-02-03,4,4959.47495942434
2020-02-04,4,4941.172355800699
2020-02-05,5,6148.751466793838
2020-02-06,6,7410.722474973578
2020-02-07,7,8629.502204043749
2020-02-10,4,4912.368517623587
2020-02-11,6,7369.841361483503
2020-02-12,7,8622.98102735994
2020-02-13,7,8657.808336039046
2020-02-14,6,7448.672064480621
2020-02-18,5,6228.54062295507
2020-02-19,5,6235.52805282657
2020-02-20,5,6248.742420282346
2020-02-21,6,7524.2033287526365
2020-02-24,5,6265.708060304099
2020-02-25,5,6265.708060304099
2020-02-26,4,5037.251244888389
2020-02-27,3,3770.797819430136
2020-02-28,2,2520.3393068554215
2020-03-02,0,0.0
2020-03-03,4,4683.3499194345295
2020-03-04,5,5840.294070353362
2020-03-05,7,8245.62499482237
2020-03-06,6,7087.482779236518
2020-03-09,5,5884.817317002013
2020-03-10,5,5884.817317002013
2020-03-11,5,5884.817317002013
2020-03-12,5,5884.817317002013
2020-03-13,5,5884.817317002013
2020-03-16,1,1170.8374798586324
2020-03-17,0,0.0
2020-03-18,4,4366.529869873781
2020-03-19,4,4366.529869873781
2020-03-20,4,4366.529869873781
2020-03-23,5,5404.309196307333
2020-03-24,3,3221.044261370442
2020-03-25,4,4296.124192278453
2020-03-26,4,4296.124192278453
2020-03-27,4,4296.124192278453
2020-03-30,4,4296.124192278453
2020-03-31,4,4296.124192278453
2020-04-01,4,4296.124192278453
2020-04-02,4,4296.124192278453
2020-04-03,4,4296.124192278453
2020-04-06,5,5416.1804450938735
2020-04-07,5,5486.9512660461805
2020-04-08,4,4411.87133513817
2020-04-09,7,7915.287074598809
2020-04-13,7,8119.076454220607
2020-04-14,5,5783.465961246846
2020-04-15,5,5783.465961246846
2020-04-16,5,5783.465961246846
2020-04-17,5,5783.465961246846
2020-04-20,5,5783.465961246846
2020-04-21,5,5783.465961246846
2020-04-22,5,5783.465961246846
2020-04-23,5,5783.465961246846
2020-04-24,5,5783.465961246846
2020-04-27,5,5783.465961246846
2020-04-28,5,5783.465961246846
2020-04-29,6,6997.410511603193
2020-04-30,7,8382.15968932791
2020-05-01,5,6000.409892484684
2020-05-04,5,6000.409892484684
2020-05-05,5,6000.409892484684
2020-05-06,6,7236.815851706804
2020-05-07,5,6116.759598891384
2020-05-08,5,6116.759598891384
2020-05-11,6,7405.907251651695
2020-05-12,4,4931.310469832994
2020-05-13,4,4939.648334982687
2020-05-14,3,3737.6623377446363
2020-05-15,4,5022.86775966976
2020-05-18,4,5022.86775966976
2020-05-19,6,7629.670484235972
2020-05-20,5,6357.663381407832
2020-05-21,8,10277.755575476429
2020-05-22,5,6425.479553589752
2020-05-26,5,6425.479553589752
2020-05-27,7,9126.958814305823
2020-05-28,7,9238.133703146208
2020-05-29,5,6583.992710505066
2020-06-01,5,6583.992710505066
2020-06-02,5,6583.992710505066
2020-06-03,4,5233.25308014703
2020-06-04,6,8006.789443818788
2020-06-05,6,8324.832950419264
2020-06-08,5,6938.064768583385
2020-06-09,1,1458.5275077787771
2020-06-10,1,1458.5275077787771
2020-06-11,1,1458.5275077787771
2020-06-12,1,1458.5275077787771
2020-06-15,1,1458.5275077787771
2020-06-16,1,1458.5275077787771
2020-06-17,1,1458.5275077787771
2020-06-18,1,1458.5275077787771
2020-06-19,1,1458.5275077787771
2020-06-22,1,1458.5275077787771
2020-06-23,1,1458.5275077787771
2020-06-24,1,1458.5275077787771
2020-06-25,0,0.0
2020-06-26,0,0.0
2020-06-29,0,0.0
2020-06-30,0,0.0
2020-07-01,1,1431.536592922603
2020-07-02,1,1431.536592922603
2020-07-06,2,2869.427814010516
2020-07-07,5,7163.472270660129
2020-07-08,4,5728.758363654871
2020-07-09,5,7156.795303536448
2020-07-10,4,5725.4471513199105
2020-07-13,5,7128.132201801992
2020-07-14,5,7128.132201801992
2020-07-15,4,5725.4471513199105
2020-07-16,6,8561.79231768351
2020-07-17,6,8541.956513296709
2020-07-20,5,7123.78393011491
2020-07-21,5,7123.78393011491
2020-07-22,5,7123.78393011491
2020-07-23,5,7123.78393011491
2020-07-24,6,8541.1220578857
2020-07-27,5,7126.243955267241
2020-07-28,5,7126.243955267241
2020-07-29,5,7126.243955267241
2020-07-30,5,7126.243955267241
2020-07-31,5,7126.243955267241
2020-08-03,5,7126.243955267241
2020-08-04,6,8542.84811367403
2020-08-05,5,7111.499961457492
2020-08-06,5,7111.499961457492
2020-08-07,5,7111.499961457492
2020-08-10,5,7169.627454334377
2020-08-11,8,11758.948782550282
2020-08-12,6,8978.860048834134
2020-08-13,2,2971.36613743643
2020-08-14,2,2969.7400147108465
2020-08-17,2,2969.7400147108465
2020-08-18,1,1416.6041584067889
2020-08-19,2,2980.9415668408733
2020-08-20,2,2980.9415668408733
2020-08-21,2,2980.9415668408733
2020-08-24,2,2980.9415668408733
2020-08-25,3,4550.0804378419925
2020-08-26,3,4550.0804378419925
2020-08-27,3,4550.0804378419925
2020-08-28,3,4558.191808824435
2020-08-31,6,9306.795758225016
2020-09-01,5,7734.34697880849
2020-09-02,5,7734.34697880849
2020-09-03,6,9293.816639124112
2020-09-04,5,7710.948655990585
2020-09-08,5,7710.948655990585
2020-09-09,5,7710.948655990585
2020-09-10,4,6139.779834266011
2020-09-11,4,6139.779834266011
2020-09-14,3,4570.64096326489
2020-09-15,3,4570.64096326489
2020-09-16,3,4570.64096326489
2020-09-17,4,6152.384702808565
2020-09-18,3,4569.516719675037
2020-09-21,3,4557.220751440231
2020-09-22,4,6130.3982555643415
2020-09-23,4,6130.3982555643415
2020-09-24,4,6130.3982555643415
